reference_id,candidate_id,reference_statement,candidate_statement,overlap
3790,12191,parakeet and starling can be discriminated with seeds,"parakeet can be a household pet, which makes it different from starling",No
2785,687,mixer and tap can be discriminated with bowls,"mixer is a related to music, which makes it different from tap",No
2785,2615,mixer and tap can be discriminated with bowls,"mixer can be used for electronic uses, which makes it different from tap",No
2785,8883,mixer and tap can be discriminated with bowls,"mixer is a electronic device, which makes it different from tap",No
2785,9321,mixer and tap can be discriminated with bowls,"mixer can consume electricity, which makes it different from tap",No
2785,13062,mixer and tap can be discriminated with bowls,"mixer have (a) string or line, which makes it different from tap",No
2785,2502,mixer and tap can be discriminated with bowls,"mixer can be found at an electronics store, which makes it different from tap",No
2785,7586,mixer and tap can be discriminated with bowls,"mixer can make sound, which makes it different from tap",No
2785,4943,mixer and tap can be discriminated with bowls,"mixer can be used for music related entertainment, which makes it different from tap",No
2344,687,mixer and tap can be discriminated with electrical,"mixer is a related to music, which makes it different from tap",No
2344,2615,mixer and tap can be discriminated with electrical,"mixer can be used for electronic uses, which makes it different from tap",Yes
2344,8883,mixer and tap can be discriminated with electrical,"mixer is a electronic device, which makes it different from tap",Yes
2344,9321,mixer and tap can be discriminated with electrical,"mixer can consume electricity, which makes it different from tap",Yes
2344,13062,mixer and tap can be discriminated with electrical,"mixer have (a) string or line, which makes it different from tap",No
2344,2502,mixer and tap can be discriminated with electrical,"mixer can be found at an electronics store, which makes it different from tap",No
2344,7586,mixer and tap can be discriminated with electrical,"mixer can make sound, which makes it different from tap",No
2344,4943,mixer and tap can be discriminated with electrical,"mixer can be used for music related entertainment, which makes it different from tap",No
3710,12910,flute and trombone can be discriminated with thin,"flute have (a) reed to make it work, which makes it different from trombone",No
3710,636,flute and trombone can be discriminated with thin,"flute have (a) valves, which makes it different from trombone",No
3579,12122,bagpipe and saxophone can be discriminated with plaid,"bagpipe can be used for sound, which makes it different from saxophone",No
2367,5271,cat and frog can be discriminated with paws,"cat have (a) tail, which makes it different from frog",No
2367,971,cat and frog can be discriminated with paws,"cat have (a) fur, which makes it different from frog",No
2367,12627,cat and frog can be discriminated with paws,"cat is part of (a) water, which makes it different from frog",No
2367,1952,cat and frog can be discriminated with paws,"cat is a common pet, which makes it different from frog",No
2367,8910,cat and frog can be discriminated with paws,"cat have (a)  mane (hair on it), which makes it different from frog",No
2367,11516,cat and frog can be discriminated with paws,"cat is furry, which makes it different from frog",No
2367,11979,cat and frog can be discriminated with paws,"cat is fluffy, which makes it different from frog",No
3769,13808,shirt and jeans can be discriminated with sleeves,"shirt can be found on your upper torso, which makes it different from jeans",No
3769,11969,shirt and jeans can be discriminated with sleeves,"shirt have (a) sleeves, which makes it different from jeans",Yes
3174,12994,parakeet and pigeon can be discriminated with colourful,"parakeet can be a household pet, which makes it different from pigeon",No
3236,8534,dog and goat can be discriminated with cats,"dog can be used for food products, which makes it different from goat",No
3236,13654,dog and goat can be discriminated with cats,"dog is a typical pet, which makes it different from goat",No
3236,4519,dog and goat can be discriminated with cats,"dog can be kept inside a bedroom, which makes it different from goat",No
3236,5441,dog and goat can be discriminated with cats,"dog is carnivorous, which makes it different from goat",No
2418,14493,trumpet and accordion can be discriminated with shiny,"trumpet is a brass instrument, which makes it different from accordion",Yes
2418,9243,trumpet and accordion can be discriminated with shiny,"trumpet can usually be played  with mouth, which makes it different from accordion",No
2418,11956,trumpet and accordion can be discriminated with shiny,"trumpet is a wind instrument, which makes it different from accordion",No
3352,460,coat and blouse can be discriminated with zipper,"coat can be used for covering legs, which makes it different from blouse",No
