reference_id,candidate_id,reference_statement,candidate_statement,overlap
3826,2659,bedroom and bed can be discriminated with closet,"bedroom can open/close, which makes it different from bed",No
3264,10399,ship and boat can be discriminated with decks,"ship can transport ships, which makes it different from boat",No
3278,11965,pineapple and strawberry can be discriminated with yellow,"pineapple have (a) usually inedible skin, which makes it different from strawberry",No
3278,4821,pineapple and strawberry can be discriminated with yellow,"pineapple is yellow, which makes it different from strawberry",Yes
3278,2869,pineapple and strawberry can be discriminated with yellow,"pineapple is a citrus fruit, which makes it different from strawberry",No
3313,14986,bison and camel can be discriminated with herds,"bison is a carnivore, which makes it different from camel",No
3313,3025,bison and camel can be discriminated with herds,"bison can be found in water, which makes it different from camel",No
3313,7948,bison and camel can be discriminated with herds,"bison have (a) horn, which makes it different from camel",No
3313,10216,bison and camel can be discriminated with herds,"bison have (a) fur, which makes it different from camel",No
3313,12561,bison and camel can be discriminated with herds,"bison have (a) horns, which makes it different from camel",No
3313,14969,bison and camel can be discriminated with herds,"bison is a has horns, which makes it different from camel",No
3313,677,bison and camel can be discriminated with herds,"bison is a violent creature, which makes it different from camel",No
3313,3219,bison and camel can be discriminated with herds,"bison have (a) horn or antler, which makes it different from camel",No
3313,14238,bison and camel can be discriminated with herds,"bison have (a) hooves, which makes it different from camel",No
3313,6624,bison and camel can be discriminated with herds,"bison have (a) thick body, which makes it different from camel",No
3340,3397,canoe and sled can be discriminated with long,"canoe can be found in water, which makes it different from sled",No
3340,7672,canoe and sled can be discriminated with long,"canoe can be used for water, which makes it different from sled",No
3340,515,canoe and sled can be discriminated with long,"canoe is a type of watercraft, which makes it different from sled",No
3358,5746,rabbit and raccoon can be discriminated with hops,"rabbit is a this is more responsive heeyyy, which makes it different from raccoon",No
3358,3837,rabbit and raccoon can be discriminated with hops,"rabbit is a herbivore, which makes it different from raccoon",No
3358,441,rabbit and raccoon can be discriminated with hops,"rabbit have (a) big ears, which makes it different from raccoon",No
3358,7935,rabbit and raccoon can be discriminated with hops,"rabbit have (a) long ears, which makes it different from raccoon",No
3358,11245,rabbit and raccoon can be discriminated with hops,"rabbit is a animal with long ears, which makes it different from raccoon",No
3358,3623,rabbit and raccoon can be discriminated with hops,"rabbit have (a) long ear, which makes it different from raccoon",No
3358,1642,rabbit and raccoon can be discriminated with hops,"rabbit can be found underground, which makes it different from raccoon",No
3360,8934,bottle and bucket can be discriminated with cork,"bottle is made of metal, which makes it different from bucket",No
3360,13694,bottle and bucket can be discriminated with cork,"bottle can be held to drink, which makes it different from bucket",No
3367,1395,lemon and tomato can be discriminated with oval,"lemon is a citrus fruit, which makes it different from tomato",No
3388,2275,tractor and truck can be discriminated with slow,"tractor can be used for farming, which makes it different from truck",No
3414,8667,mother and actress can be discriminated with son,"mother have (a) multiple people pictured, which makes it different from actress",No
3414,11581,mother and actress can be discriminated with son,"mother is a direct or immediate relation, which makes it different from actress",No
3414,12632,mother and actress can be discriminated with son,"mother is a direct relation, which makes it different from actress",Yes
3414,10207,mother and actress can be discriminated with son,"mother have (a) blood relationship with you, which makes it different from actress",Yes
3414,3085,mother and actress can be discriminated with son,"mother is part of (a) your family, which makes it different from actress",Yes
3414,2336,mother and actress can be discriminated with son,"mother have (a) color, which makes it different from actress",No
3414,10954,mother and actress can be discriminated with son,"mother is a family member, which makes it different from actress",Yes
3414,9666,mother and actress can be discriminated with son,"mother is a person, which makes it different from actress",No
3414,10487,mother and actress can be discriminated with son,"mother have (a) blood relation with you, which makes it different from actress",Yes
3414,10757,mother and actress can be discriminated with son,"mother is part of (a) close blood relative, which makes it different from actress",Yes
