ID,question,concept,candidate_statement,SimCSE_score,usefulness
1c9c74b9f47e40bb25f317dc965df2d3|E|c|1,Where might I hear and see information on current events?,radio,radio is used to hear sounds,0.6353,No
1c9c74b9f47e40bb25f317dc965df2d3|E|c|2,Where might I hear and see information on current events?,radio,radio can make sounds,0.6142,No
f7a0d07bb793c9e73a73aeee21bf2ef6|E|c|1,What is covered in plants?,garden,garden have (a) green plant,0.8772,No
370308b16c97f06b8de75ae372721904|A|c|0,"He had an active imagination, sleeping was always an adventure because of his wild whats?",nightmares,nightmares is related to sleep,0.6156,No
370308b16c97f06b8de75ae372721904|A|c|2,"He had an active imagination, sleeping was always an adventure because of his wild whats?",nightmares,nightmares is not typically positive,0.531,No
370308b16c97f06b8de75ae372721904|A|c|3,"He had an active imagination, sleeping was always an adventure because of his wild whats?",nightmares,nightmares is not a positive thing,0.5291,No
370308b16c97f06b8de75ae372721904|A|c|4,"He had an active imagination, sleeping was always an adventure because of his wild whats?",nightmares,nightmares is a something a baby could have,0.5185,No
370308b16c97f06b8de75ae372721904|E|c|0,"He had an active imagination, sleeping was always an adventure because of his wild whats?",dreams,dreams is related to sleep,0.5458,No
60081e8b4cba0530048f4a8c26e85eb1|A|c|1,A shelf would fit in what part of a room?,garage,garage is a room,0.7276,No
60081e8b4cba0530048f4a8c26e85eb1|A|c|3,A shelf would fit in what part of a room?,garage,garage is a room in a property,0.6976,No
60081e8b4cba0530048f4a8c26e85eb1|A|c|4,A shelf would fit in what part of a room?,garage,garage is a room in a building,0.6908,No
60081e8b4cba0530048f4a8c26e85eb1|B|c|0,A shelf would fit in what part of a room?,cupboard,cupboard can be used for storage,0.7872,No
60081e8b4cba0530048f4a8c26e85eb1|B|c|1,A shelf would fit in what part of a room?,cupboard,cupboard is a place to store items,0.7782,No
60081e8b4cba0530048f4a8c26e85eb1|B|c|2,A shelf would fit in what part of a room?,cupboard,cupboard can be found in a house,0.7624,No
60081e8b4cba0530048f4a8c26e85eb1|B|c|3,A shelf would fit in what part of a room?,cupboard,cupboard can be found indoors,0.7619,No
60081e8b4cba0530048f4a8c26e85eb1|B|c|4,A shelf would fit in what part of a room?,cupboard,cupboard can be found in  a residence,0.7527,No
60081e8b4cba0530048f4a8c26e85eb1|C|c|0,A shelf would fit in what part of a room?,refrigerator,refrigerator is a place to store items,0.7181,No
60081e8b4cba0530048f4a8c26e85eb1|C|c|1,A shelf would fit in what part of a room?,refrigerator,refrigerator can be found indoors,0.6993,No
60081e8b4cba0530048f4a8c26e85eb1|C|c|2,A shelf would fit in what part of a room?,refrigerator,refrigerator can be used for storage of physical items,0.697,No
60081e8b4cba0530048f4a8c26e85eb1|C|c|3,A shelf would fit in what part of a room?,refrigerator,refrigerator can store things,0.691,No
60081e8b4cba0530048f4a8c26e85eb1|C|c|4,A shelf would fit in what part of a room?,refrigerator,refrigerator can be found in a house,0.6856,No
60081e8b4cba0530048f4a8c26e85eb1|D|c|0,A shelf would fit in what part of a room?,corner,corner is a place to store items,0.7115,No
60081e8b4cba0530048f4a8c26e85eb1|D|c|2,A shelf would fit in what part of a room?,corner,corner can be found indoors,0.6576,No
60081e8b4cba0530048f4a8c26e85eb1|D|c|3,A shelf would fit in what part of a room?,corner,corner can be found inside someone's home,0.6314,No
60081e8b4cba0530048f4a8c26e85eb1|D|c|4,A shelf would fit in what part of a room?,corner,corner can be found in a home,0.607,No
60081e8b4cba0530048f4a8c26e85eb1|E|c|0,A shelf would fit in what part of a room?,wall,wall is a place to store items,0.7477,No
60081e8b4cba0530048f4a8c26e85eb1|E|c|2,A shelf would fit in what part of a room?,wall,wall can be found indoors,0.6625,No
60081e8b4cba0530048f4a8c26e85eb1|E|c|3,A shelf would fit in what part of a room?,wall,wall can be found in a house,0.6052,No
77a6c021bca9f0a2809d7f66086cd651|A|c|0,What is the process of maintaining rosebushes in a lawn called?,cooking,cooking can be used for preparing food,0.5873,No
77a6c021bca9f0a2809d7f66086cd651|D|c|0,What is the process of maintaining rosebushes in a lawn called?,backyard,backyard is a garden,0.7214,No
e4ff2fe6d49f3e1a471407c991947a09|D|c|2,"If one sees a fox and is standing in a coastal, eastern seaboard state, where is this person?",california,california can be found within the usa,0.5684,No
3e7df8c9f19aa20ca70f57df66b5c68e|A|c|0,Where would you buy a ticket to sit in a room with a lot of chairs facing the same direction?,conference,conference have (a) ticket box usually,0.5768,Yes
3e7df8c9f19aa20ca70f57df66b5c68e|A|c|1,Where would you buy a ticket to sit in a room with a lot of chairs facing the same direction?,conference,conference is a place people can visit,0.5706,No
3e7df8c9f19aa20ca70f57df66b5c68e|A|c|2,Where would you buy a ticket to sit in a room with a lot of chairs facing the same direction?,conference,conference can be attended,0.5701,No
3e7df8c9f19aa20ca70f57df66b5c68e|D|c|0,Where would you buy a ticket to sit in a room with a lot of chairs facing the same direction?,floor,floor can be used for sitting on,0.5416,No
3e7df8c9f19aa20ca70f57df66b5c68e|E|c|1,Where would you buy a ticket to sit in a room with a lot of chairs facing the same direction?,church,church have (a) usually have people inside,0.5633,No
3e7df8c9f19aa20ca70f57df66b5c68e|E|c|3,Where would you buy a ticket to sit in a room with a lot of chairs facing the same direction?,church,church can have people  inside,0.5572,No
3e7df8c9f19aa20ca70f57df66b5c68e|E|c|4,Where would you buy a ticket to sit in a room with a lot of chairs facing the same direction?,church,church can have someone inside it,0.5364,No
65be3cbfc17473d50726aee646dc6776|C|c|1,"If disneyland were to be built in California, why would planners choose that state?",disneyland,disneyland is a vacation destination,0.5031,Yes
b8cc183419353f3e0b9393498fd06852|B|c|3,"If you needed a lamp to do your work, where would you put it?",desk,desk can be found in the home or  office,0.5842,No
59618a8080157377743e77a2d69699eb|B|c|0,Where can you buy a hairbrush along with bandages?,hospital,hospital can treat illness and disease,0.53,No
da57118f41efeb5f3d524e8425de3ed7|B|c|4,Where would using a boat require navigation skills?,river,river have (a) water,0.5853,No
da57118f41efeb5f3d524e8425de3ed7|D|c|2,Where would using a boat require navigation skills?,garage,garage can be used for storing vehicles,0.5253,No
da57118f41efeb5f3d524e8425de3ed7|E|c|0,Where would using a boat require navigation skills?,ocean,ocean can be found used for boats and ships,0.6443,No
da57118f41efeb5f3d524e8425de3ed7|E|c|3,Where would using a boat require navigation skills?,ocean,ocean have (a) water,0.5208,No
da57118f41efeb5f3d524e8425de3ed7|E|c|4,Where would using a boat require navigation skills?,ocean,ocean can be found with water,0.506,No
fe73c5623d2ef8bf2731ac48307307aa|B|c|0,Where would a person find information in the old days?,book,book can be used for reading,0.6629,No
fe73c5623d2ef8bf2731ac48307307aa|B|c|1,Where would a person find information in the old days?,book,book can be used for studying,0.6546,No
fe73c5623d2ef8bf2731ac48307307aa|B|c|2,Where would a person find information in the old days?,book,book is not made of technology,0.6311,No
fe73c5623d2ef8bf2731ac48307307aa|B|c|3,Where would a person find information in the old days?,book,book is related to studying,0.6285,No
fe73c5623d2ef8bf2731ac48307307aa|B|c|4,Where would a person find information in the old days?,book,book can be found library,0.6269,No
fe73c5623d2ef8bf2731ac48307307aa|C|c|4,Where would a person find information in the old days?,library,library is related to studying,0.6914,No
fe73c5623d2ef8bf2731ac48307307aa|D|c|0,Where would a person find information in the old days?,newspaper,newspaper can be used for news,0.7199,No
fe73c5623d2ef8bf2731ac48307307aa|D|c|2,Where would a person find information in the old days?,newspaper,newspaper is a publication,0.6396,No
fe73c5623d2ef8bf2731ac48307307aa|E|c|0,Where would a person find information in the old days?,internet,internet can be used for reading,0.6647,No
fe73c5623d2ef8bf2731ac48307307aa|E|c|1,Where would a person find information in the old days?,internet,internet can be used for news,0.6336,No
fe73c5623d2ef8bf2731ac48307307aa|E|c|2,Where would a person find information in the old days?,internet,internet is made of technology,0.6164,No
1a8b02ab6c5b5898bd9b958697c58b89|A|c|0,Where are magazines usually old?,library,library is a a place to read books,0.6544,No
1a8b02ab6c5b5898bd9b958697c58b89|A|c|1,Where are magazines usually old?,library,library can be used for reading books,0.6296,No
1a8b02ab6c5b5898bd9b958697c58b89|A|c|2,Where are magazines usually old?,library,library is a place for reading,0.6265,No
1a8b02ab6c5b5898bd9b958697c58b89|A|c|3,Where are magazines usually old?,library,library can be used for reading and borrowing reading materials,0.6258,No
1a8b02ab6c5b5898bd9b958697c58b89|B|c|0,Where are magazines usually old?,market,market is a type of shop,0.5148,No
1a8b02ab6c5b5898bd9b958697c58b89|B|c|1,Where are magazines usually old?,market,market can be used for storing items,0.504,No
1a8b02ab6c5b5898bd9b958697c58b89|D|c|0,Where are magazines usually old?,table,table is a place to store items,0.5825,No
1a8b02ab6c5b5898bd9b958697c58b89|D|c|1,Where are magazines usually old?,table,table can be used for storing items,0.5787,No
1a8b02ab6c5b5898bd9b958697c58b89|D|c|2,Where are magazines usually old?,table,table is a furniture,0.5632,No
1a8b02ab6c5b5898bd9b958697c58b89|D|c|3,Where are magazines usually old?,table,table can be used for furniture,0.562,No
1a8b02ab6c5b5898bd9b958697c58b89|D|c|4,Where are magazines usually old?,table,table is furniture,0.5555,No
1a8b02ab6c5b5898bd9b958697c58b89|E|c|0,Where are magazines usually old?,library,library is a a place to read books,0.6544,No
1a8b02ab6c5b5898bd9b958697c58b89|E|c|1,Where are magazines usually old?,library,library can be used for reading books,0.6296,No
1a8b02ab6c5b5898bd9b958697c58b89|E|c|2,Where are magazines usually old?,library,library is a place for reading,0.6265,No
1a8b02ab6c5b5898bd9b958697c58b89|E|c|3,Where are magazines usually old?,library,library can be used for reading and borrowing reading materials,0.6258,No
1a8b02ab6c5b5898bd9b958697c58b89|E|c|4,Where are magazines usually old?,library,library is made of paper,0.6246,No
7b3457bc6f691429ff4fa17431845ac4|A|c|0,How do people exchange information to large groups at work?,newspaper,newspaper can be used for news,0.5389,No
7b3457bc6f691429ff4fa17431845ac4|A|c|1,How do people exchange information to large groups at work?,newspaper,newspaper is a part media,0.5252,No
7b3457bc6f691429ff4fa17431845ac4|B|c|0,How do people exchange information to large groups at work?,meeting,meeting is a group action,0.6797,No
7b3457bc6f691429ff4fa17431845ac4|B|c|1,How do people exchange information to large groups at work?,meeting,meeting is a gathering of people,0.6772,No
7b3457bc6f691429ff4fa17431845ac4|B|c|2,How do people exchange information to large groups at work?,meeting,meeting is a place people can meet,0.6613,No
7b3457bc6f691429ff4fa17431845ac4|B|c|3,How do people exchange information to large groups at work?,meeting,meeting is made of people gathering together,0.6507,No
7b3457bc6f691429ff4fa17431845ac4|C|c|0,How do people exchange information to large groups at work?,library,library can contain multiple people,0.6928,No
7b3457bc6f691429ff4fa17431845ac4|C|c|1,How do people exchange information to large groups at work?,library,library is a place you can work,0.656,No
7b3457bc6f691429ff4fa17431845ac4|C|c|2,How do people exchange information to large groups at work?,library,library can have people go inside,0.6303,No
7b3457bc6f691429ff4fa17431845ac4|C|c|3,How do people exchange information to large groups at work?,library,library can have people physically in it,0.6279,No
7b3457bc6f691429ff4fa17431845ac4|D|c|0,How do people exchange information to large groups at work?,television,television can be used for news,0.6294,No
7b3457bc6f691429ff4fa17431845ac4|D|c|2,How do people exchange information to large groups at work?,television,television is a part media,0.5972,No
8b1eef9c420dda7fa6d63a199b95cd6b|A|c|0,Outside of the city where could you find a sloth in a small zoo?,cage,cage can be found at a zoo,0.5714,Yes
4ab0cfba783c84e293aa56323265f691|A|c|0,What kind of box does a fish live in?,aquarium,aquarium have (a) water,0.6464,No
4ab0cfba783c84e293aa56323265f691|A|c|1,What kind of box does a fish live in?,aquarium,aquarium is a small body of water,0.6114,No
4ab0cfba783c84e293aa56323265f691|A|c|2,What kind of box does a fish live in?,aquarium,aquarium is a somewhere animals swim,0.6032,No
4ab0cfba783c84e293aa56323265f691|B|c|0,What kind of box does a fish live in?,ocean,ocean have (a) fish in it,0.5944,No
4ab0cfba783c84e293aa56323265f691|C|c|0,What kind of box does a fish live in?,pond,pond is a somewhere animals swim,0.5328,No
4ab0cfba783c84e293aa56323265f691|C|c|1,What kind of box does a fish live in?,pond,pond is a small body of water,0.5282,No
4ab0cfba783c84e293aa56323265f691|C|c|3,What kind of box does a fish live in?,pond,pond have (a) water,0.5191,No
4ab0cfba783c84e293aa56323265f691|D|c|0,What kind of box does a fish live in?,bay,bay is a somewhere animals swim,0.539,No
826ec860a4a1e1999a938942635c2de9|A|c|2,Which group is the cover for tonight's musical program?,opera,opera can be performed,0.7037,No
